1m0a.doma.lsc
Longitude = -70.8049deg Latitude = -30.1674deg
2024-10-19T02:30:19.307 23:39:10.45 19:43:47.555 -10:16:18.56 295.65723023 -10.320606717 
2024-10-19T02:31:46.331 23:40:37.74 19:43:47.360 -10:16:18.00 295.657182976 -10.3205777091 
2024-10-19T02:41:59.801 23:50:53.13 02:09:02.391 +04:18:44.90 31.9059502438 4.20353889372 
2024-10-19T01:56:05.930 23:04:51.19 22:29:40.579 -27:55:20.38 337.095325667 -28.0027270338 
2024-10-19T01:59:50.777 23:08:36.82 02:16:59.217 -13:37:03.45 33.9039253981 -13.7015919499 
2024-10-19T08:16:47.382 05:26:35.25 04:48:10.950 +17:03:13.80 71.7025077439 17.0001108015 
2024-10-19T08:18:04.105 05:27:52.43 04:48:10.802 +17:03:13.84 71.7025643476 17.0000435279 
2024-10-19T08:21:24.626 05:31:13.18 04:48:10.343 +17:03:14.02 71.7025513854 16.9999630724 
2024-10-19T08:23:04.600 05:32:53.23 04:48:10.117 +17:03:14.59 71.7026074082 17.0000237687 
2024-10-19T08:30:50.845 05:40:41.34 07:38:28.807 +16:18:29.93 114.247566944 16.3587297891 
2024-10-19T08:09:50.063 05:19:36.77 04:48:11.870 +17:03:12.80 71.7025316504 16.9998707833 
2024-10-20T07:32:17.173 04:45:54.61 07:06:44.132 +06:09:39.49 106.328597357 6.20614533778 
2024-10-20T07:53:05.691 05:06:46.33 07:06:42.151 +06:09:35.43 106.321307433 6.2062681362 
2024-10-20T08:57:50.015 06:11:41.65 05:05:03.953 -34:01:08.67 76.0766837724 -33.9983016686 
2024-10-23T05:21:52.508 02:46:58.10 01:24:29.203 -58:45:55.22 20.9698076662 -58.8052714166 
2024-10-23T06:02:58.403 03:28:10.67 04:01:28.377 -25:09:22.15 60.1055553301 -25.1768515471 
2024-10-23T06:06:44.454 03:31:57.23 04:01:27.780 -25:09:21.19 60.1055494905 -25.1768405084 
2024-10-23T06:10:48.715 03:36:02.14 04:01:27.718 -25:09:22.49 60.1079124589 -25.1771946673 
2024-10-23T02:40:30.768 00:05:09.80 21:47:49.991 -30:47:48.62 326.63849584 -30.8645996337 
2024-10-23T02:42:50.749 00:07:30.09 21:47:49.855 -30:47:48.00 326.639951071 -30.8641949637 
2024-10-23T03:59:46.489 01:24:38.61 01:18:57.748 -28:55:36.89 19.4666621883 -29.0028077044 
2024-10-23T02:05:57.640 23:30:31.10 02:43:25.842 -16:52:33.57 40.5223902802 -16.9445318281 
2024-10-23T02:13:00.722 23:37:35.27 02:43:24.861 -16:52:30.65 40.5224240596 -16.9445698238 
2024-10-17T07:43:10.408 04:44:59.69 05:12:45.042 -81:03:25.12 79.0668684262 -80.9662234632 
2024-10-17T07:42:07.272 04:43:56.66 05:12:45.385 -81:03:25.51 79.0675178462 -80.9663111785 
2024-10-17T07:41:35.726 04:43:24.96 05:12:45.452 -81:03:25.20 79.0673153237 -80.9662725455 
2024-10-17T07:40:32.726 04:42:21.56 05:12:45.603 -81:03:25.77 79.0678288107 -80.9665405017 
2024-10-17T07:40:01.259 04:41:50.11 05:12:45.637 -81:03:25.31 79.0673410346 -80.9662904621 
2024-10-17T07:27:20.547 04:29:07.61 05:12:48.553 -81:03:24.42 79.0675623738 -80.9662416679 
2024-10-17T07:26:16.755 04:28:03.14 05:12:48.641 -81:03:24.28 79.0672451975 -80.966327865 
2024-10-17T07:24:08.688 04:25:54.95 05:12:49.101 -81:03:24.15 79.0674688293 -80.9660971957 
2024-10-17T07:23:05.062 04:24:51.10 05:12:49.365 -81:03:23.87 79.0673593885 -80.966191786 
2024-10-17T07:20:58.061 04:22:43.64 05:12:49.740 -81:03:23.73 79.0680146775 -80.9662381709 
2024-10-17T07:15:09.344 04:16:53.99 05:12:51.015 -81:03:23.50 79.0672786892 -80.9663268909 
2024-10-22T01:18:32.462 22:39:01.34 00:45:35.911 +11:00:59.33 11.0467262901 10.8848674369 
2024-10-22T01:32:21.300 22:52:52.77 00:45:33.838 +11:01:02.27 11.0467204184 10.8848987538 
2024-10-22T02:09:30.187 23:30:07.93 02:43:23.801 -16:52:38.53 40.5139597758 -16.9447757175 
2024-10-22T02:16:32.304 23:37:10.68 02:43:22.787 -16:52:35.52 40.5141010548 -16.9446850581 
2024-10-22T03:00:04.473 00:20:50.51 01:14:41.653 -37:50:15.79 18.3917979715 -37.9026290219 
2024-10-22T08:24:45.262 05:46:24.38 04:56:35.484 +22:03:24.90 73.810597828 22.0048722133 
2024-10-22T08:16:25.668 05:38:03.44 04:56:35.795 +22:03:23.75 73.8107328888 22.0049393308 
2024-10-22T08:17:49.276 05:39:27.02 04:56:35.702 +22:03:23.86 73.8106049262 22.0047446736 
2024-10-22T08:19:12.756 05:40:50.76 04:56:35.679 +22:03:23.97 73.8104535257 22.0048392566 
2024-10-22T05:48:02.644 03:09:15.91 04:56:43.346 +22:03:25.83 73.8100465515 22.0047470724 
2024-10-22T05:54:16.742 03:15:31.05 04:56:42.991 +22:03:25.24 73.8101506096 22.0047556905 
2024-10-22T06:03:21.421 03:24:37.11 04:56:42.508 +22:03:24.70 73.81015564 22.0047667168 
2024-10-22T06:04:44.198 03:26:00.21 04:56:42.374 +22:03:24.50 73.8100972832 22.0047800317 
2024-10-22T06:08:11.633 03:29:28.13 04:56:42.173 +22:03:24.33 73.8101503319 22.0047527951 
2024-10-22T06:10:57.984 03:32:15.06 04:56:42.023 +22:03:24.14 73.8101785355 22.004800699 
2024-10-22T06:13:44.324 03:35:01.67 04:56:41.813 +22:03:23.97 73.8101650086 22.0047664338 
2024-10-22T06:14:25.683 03:35:43.29 04:56:41.768 +22:03:24.22 73.8100834534 22.0047296474 
2024-10-22T06:19:58.330 03:41:16.75 04:56:41.510 +22:03:22.54 73.8101407296 22.0047455434 
2024-10-22T06:20:39.744 03:41:58.53 04:56:41.468 +22:03:22.35 73.8101879214 22.0048286416 
2024-10-22T06:21:21.653 03:42:40.21 04:56:41.416 +22:03:21.23 73.8101838361 22.0048579482 
2024-10-22T06:27:38.366 03:48:58.42 04:56:41.082 +22:03:21.16 73.8102175509 22.0047910954 
2024-10-22T06:29:02.068 03:50:21.99 04:56:40.987 +22:03:21.86 73.8101644636 22.0047502671 
2024-10-22T06:29:43.305 03:51:03.48 04:56:40.972 +22:03:21.61 73.8101526959 22.0047843491 
2024-10-22T06:37:20.992 03:58:42.40 04:56:40.553 +22:03:20.82 73.8101826607 22.004774885 
2024-10-22T07:50:08.993 05:11:42.38 04:56:36.732 +22:03:21.90 73.8103015891 22.0047993444 
2024-10-22T07:54:59.713 05:16:33.75 04:56:36.544 +22:03:22.44 73.8103681558 22.0046730045 
2024-10-22T07:45:59.199 05:07:31.92 04:56:36.875 +22:03:22.42 73.8102664819 22.0048038903 
2024-10-17T07:46:51.536 04:48:41.47 05:12:44.252 -81:03:25.50 79.0675338957 -80.9662331016 
2024-10-17T07:37:23.340 04:39:11.63 05:12:46.245 -81:03:25.04 79.0674452319 -80.9662142827 
2024-10-17T07:32:38.142 04:34:25.87 05:12:47.361 -81:03:24.73 79.0671071197 -80.9661240487 
2024-10-17T07:17:14.695 04:19:00.09 05:12:50.618 -81:03:23.56 79.0672451999 -80.966274884 
2024-10-17T09:24:16.243 06:26:22.60 05:56:18.441 -26:21:58.14 88.8550395442 -26.3275321618 
2024-10-17T07:08:21.983 04:10:05.82 05:12:52.507 -81:03:22.44 79.0669382002 -80.9661538894 
2024-10-17T07:02:31.766 04:04:14.73 05:12:53.728 -81:03:22.06 79.0668453621 -80.9662437127 
2024-10-18T01:23:58.455 22:28:41.88 20:54:40.675 -34:57:54.52 313.34000562 -35.0003016831 
2024-10-18T03:52:55.910 00:58:13.17 04:21:57.005 -48:39:15.58 65.2916009872 -48.6473405614 
2024-10-18T03:53:30.219 00:58:47.59 04:21:56.928 -48:39:15.48 65.2915664978 -48.6472692309 
2024-10-18T03:54:57.441 01:00:14.65 04:21:56.751 -48:39:15.39 65.2913457729 -48.6471592496 
2024-10-18T03:55:14.554 01:00:31.91 04:21:56.783 -48:39:15.93 65.2916443932 -48.6472849882 
2024-10-18T03:56:58.266 01:02:16.04 04:21:56.554 -48:39:15.98 65.2915794863 -48.647252566 
2024-10-18T03:57:15.367 01:02:33.23 04:21:56.526 -48:39:16.12 65.2915791459 -48.6472739282 
2024-10-18T04:00:58.474 01:06:16.55 04:21:56.088 -48:39:16.16 65.2915366615 -48.6472604778 
2024-10-18T04:02:08.521 01:07:26.89 04:21:55.931 -48:39:15.92 65.2915243097 -48.6472357623 
2024-10-18T04:02:25.613 01:07:44.00 04:21:55.913 -48:39:16.02 65.2915682659 -48.64727202 
2024-10-18T03:29:42.570 00:34:55.64 04:22:00.252 -48:39:17.68 65.2916435285 -48.647307859 
2024-10-18T03:30:17.363 00:35:30.42 04:22:00.170 -48:39:17.55 65.291714636 -48.6473117639 
2024-10-18T03:32:51.799 00:38:05.43 04:21:59.772 -48:39:16.43 65.2916359486 -48.6472775676 
2024-10-18T03:33:26.205 00:38:39.94 04:21:59.681 -48:39:16.52 65.2916644884 -48.6473103034 
2024-10-18T03:36:53.523 00:42:08.16 04:21:59.181 -48:39:16.07 65.2916695144 -48.647282127 
2024-10-18T03:37:44.845 00:42:59.31 04:21:59.019 -48:39:16.24 65.2916335783 -48.6472292302 
2024-10-18T03:39:10.662 00:44:25.31 04:21:58.839 -48:39:16.18 65.2916155676 -48.6472547511 
2024-10-18T03:39:45.061 00:45:00.29 04:21:58.746 -48:39:16.23 65.2915640555 -48.6472771671 
2024-10-18T03:42:36.500 00:47:51.40 04:21:58.321 -48:39:16.12 65.2916170434 -48.6473056116 
2024-10-18T03:45:11.421 00:50:27.18 04:21:57.977 -48:39:16.09 65.291578912 -48.6472750917 
2024-10-18T03:45:45.621 00:51:01.35 04:21:57.889 -48:39:16.05 65.2915592445 -48.6474077826 
2024-10-18T03:47:12.121 00:52:28.05 04:21:57.689 -48:39:15.50 65.2915499479 -48.6472575177 
2024-10-18T06:59:26.330 04:05:05.20 03:45:04.207 -14:18:57.85 55.9892756 -14.361591196 
2024-10-18T07:22:36.656 04:28:19.38 04:48:14.409 +17:03:03.15 71.704999576 17.0001783509 
2024-10-18T06:01:00.084 03:06:29.54 01:08:56.501 +03:38:24.98 16.9345911668 3.50815438526 
2024-10-18T06:03:30.967 03:09:00.43 01:08:56.314 +03:38:24.35 16.9346754777 3.50810738618 
2024-10-18T06:15:15.121 03:20:46.46 04:48:18.103 +17:03:22.67 71.7026007855 17.0059098694 
2024-10-18T06:22:42.840 03:28:15.85 04:48:16.863 +17:03:23.99 71.7026494412 17.0059722673 
2024-10-18T06:22:12.378 03:27:45.05 04:48:17.004 +17:03:25.96 71.702698117 17.0060189518 
2024-10-18T06:23:49.124 03:29:22.09 04:48:16.705 +17:03:24.20 71.7025769014 17.0060620115 
2024-10-18T06:38:48.186 03:44:23.35 04:17:11.461 +29:15:15.51 63.9143959625 29.1721175808 
2024-10-18T06:44:04.324 03:49:40.53 04:17:10.697 +29:15:16.15 63.9144288771 29.1721887771 
2024-10-18T02:16:20.800 23:21:13.15 03:42:17.355 -64:01:31.52 55.4748494882 -64.019059351 
2024-10-18T05:09:08.590 02:14:29.51 05:52:53.349 -19:14:11.81 87.9110361246 -19.2089267789 
2024-10-18T08:18:16.554 05:24:07.29 08:23:35.132 +03:11:21.39 125.54400027 3.27579362491 
2024-10-18T08:11:45.445 05:17:36.43 08:23:35.009 +03:11:25.76 125.540405373 3.2768518773 
2024-10-17T06:59:23.484 04:01:05.72 05:12:54.379 -81:03:21.60 79.0673628789 -80.9663275238 
2024-10-17T06:55:39.566 03:57:21.40 05:12:55.145 -81:03:20.43 79.0667593447 -80.9662430777 
2024-10-17T06:54:36.921 03:56:18.39 05:12:55.402 -81:03:20.44 79.0674923178 -80.9664453401 
2024-10-17T06:54:05.856 03:55:47.46 05:12:55.599 -81:03:20.53 79.066960924 -80.9663565548 
2024-10-17T06:49:22.298 03:51:02.47 05:12:56.555 -81:03:19.86 79.0668590425 -80.9663327512 
2024-10-17T06:43:34.915 03:45:14.55 05:12:57.819 -81:03:19.50 79.0669423709 -80.9662883769 
2024-10-17T06:37:19.601 03:38:58.07 05:12:59.093 -81:03:18.79 79.0666148241 -80.9662362795 
2024-10-21T06:51:50.522 04:09:17.90 02:15:41.512 -00:39:44.49 33.6252805465 -0.768872061941 
2024-10-21T08:02:38.699 05:20:17.61 03:45:00.971 -14:18:43.50 55.9890235196 -14.3651090325 
2024-10-21T04:46:14.946 02:03:21.73 04:01:32.731 -25:09:02.03 60.1009321355 -25.1783638167 
2024-10-21T05:11:12.645 02:28:23.40 05:52:51.813 -19:14:17.91 87.9113488809 -19.210163715 
2024-10-21T05:13:45.592 02:30:56.63 05:52:51.508 -19:14:17.96 87.9113043067 -19.2102447895 
2024-10-21T05:35:21.682 02:52:36.36 05:17:34.153 -00:07:38.27 79.0416429308 -0.139423544149 
2024-10-21T05:44:49.064 03:02:05.27 05:17:33.737 -00:07:40.90 79.0450582215 -0.140306993522 
2024-10-21T05:48:13.272 03:05:30.13 05:17:33.602 -00:07:41.90 79.0466861291 -0.140639575536 
2024-10-21T05:49:09.744 03:06:26.46 05:17:33.492 -00:07:41.96 79.0466452183 -0.140659474545 
2024-10-21T05:55:58.809 03:13:17.02 07:48:54.959 -67:53:25.90 117.229774763 -67.7401443972 
2024-10-21T04:12:17.396 01:29:18.24 02:43:15.396 -16:53:12.99 40.5095272881 -16.9537615504 
2024-10-21T04:28:40.574 01:45:44.62 02:54:28.692 +16:57:44.71 43.2646720749 16.8560918223 
2024-10-21T04:39:42.742 01:56:48.58 04:01:33.124 -25:09:00.77 60.098513264 -25.178064916 
2024-10-21T08:27:04.221 05:44:47.21 04:48:11.699 +17:03:10.66 71.7059617544 17.0004502446 
2024-10-21T08:30:39.468 05:48:22.89 04:48:11.262 +17:03:11.61 71.7059960514 17.0005515118 
2024-10-17T06:31:03.867 03:32:41.65 05:13:00.335 -81:03:17.75 79.0667448384 -80.9663428847 
2024-10-17T06:27:54.193 03:29:31.15 05:13:01.072 -81:03:17.64 79.0661415881 -80.9661993636 
2024-10-17T06:25:47.035 03:27:23.77 05:13:01.435 -81:03:17.16 79.0667639073 -80.9661813501 
2024-10-17T06:20:02.531 03:21:38.13 05:13:02.661 -81:03:16.38 79.0665191946 -80.9663501123 
2024-10-17T06:19:31.060 03:21:06.73 05:13:02.786 -81:03:16.23 79.0665901208 -80.9662833267 
2024-10-17T06:16:53.256 03:18:28.47 05:13:03.158 -81:03:15.85 79.0666815351 -80.9663126933 
2024-10-17T06:16:21.861 03:17:56.78 05:13:03.338 -81:03:15.79 79.0664108498 -80.9663221693 
2024-10-17T06:15:50.579 03:17:25.54 05:13:03.393 -81:03:15.63 79.0661189946 -80.9664153457 
2024-10-17T06:13:45.174 03:15:19.90 05:13:03.870 -81:03:15.25 79.0663346696 -80.9663367739 
2024-10-17T06:11:08.755 03:12:42.88 05:13:04.427 -81:03:14.74 79.0663485942 -80.9662041902 
2024-10-17T06:10:06.109 03:11:40.30 05:13:04.526 -81:03:14.77 79.066489141 -80.9661578352 
2024-10-17T06:06:26.186 03:07:59.53 05:13:05.058 -81:03:14.26 79.0669580428 -80.966222463 
2024-10-17T05:59:38.118 03:01:10.38 05:13:06.412 -81:03:13.97 79.0666515681 -80.9662474278 
2024-10-17T05:57:30.215 02:59:02.16 05:13:06.786 -81:03:13.48 79.0659966549 -80.9663414379 
2024-10-17T05:56:59.076 02:58:30.90 05:13:06.920 -81:03:13.42 79.0660806323 -80.9663321839 
2024-10-17T05:56:27.791 02:57:59.61 05:13:07.057 -81:03:13.46 79.0661087687 -80.9662384315 
2024-10-17T05:55:25.162 02:56:57.07 05:13:07.241 -81:03:13.40 79.0660261724 -80.966224606 
2024-10-17T05:53:18.876 02:54:50.24 05:13:07.654 -81:03:12.96 79.0667607545 -80.966267947 
2024-10-17T05:52:47.891 02:54:19.03 05:13:07.684 -81:03:12.73 79.0666130961 -80.966326334 
2024-10-17T05:51:13.937 02:52:44.79 05:13:08.050 -81:03:12.35 79.0667002463 -80.9661582778 
2024-10-17T05:47:00.690 02:48:30.87 05:13:08.879 -81:03:11.38 79.0669692971 -80.9663329038 
2024-10-17T05:46:29.406 02:47:59.88 05:13:08.862 -81:03:11.57 79.0660985541 -80.9662850587 
2024-10-17T05:39:07.423 02:40:36.34 05:13:10.163 -81:03:10.27 79.0660938417 -80.966343974 
2024-10-17T05:33:18.660 02:34:46.78 05:13:11.292 -81:03:09.23 79.0661324871 -80.9662453227 
2024-10-17T05:30:06.796 02:31:34.20 05:13:11.654 -81:03:08.78 79.0656575652 -80.9663155477 
2024-10-17T05:25:23.597 02:26:50.38 05:13:12.607 -81:03:07.55 79.0663958271 -80.9662572108 
2024-10-18T00:57:06.837 22:01:46.29 00:49:06.702 -80:11:57.53 12.3021681755 -80.2097691395 
2024-10-21T01:47:42.157 23:04:19.20 02:16:58.173 -13:37:31.38 33.9001936869 -13.7087438944 
2024-10-21T00:38:34.642 21:55:00.87 21:15:00.709 -33:57:32.08 318.401002657 -33.9994062168 
2024-10-21T02:48:13.994 00:05:01.49 22:13:38.443 +08:40:15.94 333.120397084 8.54668681891 
2024-10-21T02:49:11.983 00:05:59.67 22:13:38.317 +08:40:15.81 333.120488144 8.54662502711 
2024-10-21T02:35:23.566 23:52:08.39 03:34:44.356 -36:06:03.94 53.411368035 -36.12887172 
2024-10-22T03:58:17.114 01:19:12.72 01:02:10.284 -29:55:28.18 15.2648089341 -29.9991105574 
2024-10-17T00:21:54.822 21:22:31.87 19:49:56.965 -29:59:21.78 297.136218839 -30.0015388507 
2024-10-17T03:17:45.293 00:18:50.97 03:45:18.611 -14:18:21.27 56.0011965111 -14.3523908781 
2024-10-17T03:11:14.770 00:12:19.86 03:45:18.861 -14:18:19.21 55.9987400138 -14.3516741922 
2024-10-17T03:04:43.460 00:05:46.84 03:45:18.692 -14:18:14.33 55.9943828917 -14.3502239668 
2024-10-17T03:00:57.191 00:02:00.44 03:45:19.248 -14:18:16.13 55.9943833948 -14.3502512933 
2024-10-17T02:55:20.811 23:56:23.08 23:20:21.811 -35:55:32.21 349.786139938 -35.9984160496 
2024-10-22T07:06:25.251 04:27:51.44 04:56:38.761 +22:03:19.67 73.8102021775 22.0047382831 
2024-10-22T07:07:06.629 04:28:33.03 04:56:38.733 +22:03:19.72 73.8102431878 22.0047502575 
2024-10-22T07:12:38.768 04:34:06.15 04:56:38.417 +22:03:19.49 73.810253457 22.0047559979 
2024-10-22T07:13:20.027 04:34:47.20 04:56:38.352 +22:03:19.69 73.8101708539 22.0047437625 
2024-10-22T07:16:47.937 04:38:15.72 04:56:38.216 +22:03:19.50 73.8102678433 22.0048198428 
2024-10-22T07:18:52.718 04:40:21.03 04:56:38.056 +22:03:19.46 73.8102612968 22.0047731048 
2024-10-22T07:20:15.697 04:41:44.10 04:56:37.993 +22:03:19.70 73.8102158155 22.0047523669 
2024-10-22T07:33:25.997 04:54:56.18 04:56:37.336 +22:03:20.35 73.8102883026 22.0047581665 
2024-10-22T07:37:40.809 04:59:12.28 04:56:37.197 +22:03:21.03 73.8102940969 22.004827656 
2024-10-22T07:36:58.483 04:58:29.55 04:56:37.142 +22:03:20.66 73.8102479874 22.0048052498 
2024-10-22T06:59:29.697 04:20:54.52 04:56:39.292 +22:03:19.57 73.8101036949 22.0047906216 
2024-10-22T07:00:51.896 04:22:17.41 04:56:39.224 +22:03:19.11 73.8101988419 22.0046678212 
2024-10-22T07:01:33.508 04:22:58.79 04:56:39.142 +22:03:19.75 73.8102377881 22.0047540186 
2024-10-22T07:02:14.869 04:23:40.24 04:56:39.066 +22:03:20.29 73.8101309084 22.0046277693 
2024-10-17T05:20:07.527 02:21:33.27 05:13:13.435 -81:03:06.44 79.0663858168 -80.9663198354 
2024-10-17T05:16:28.236 02:17:53.56 05:13:13.971 -81:03:06.43 79.0664358158 -80.9662858242 
2024-10-17T05:15:56.361 02:17:21.61 05:13:14.167 -81:03:06.24 79.0669652195 -80.966285986 
2024-10-17T05:10:42.552 02:12:07.00 05:13:14.816 -81:03:05.29 79.066538103 -80.9663259462 
2024-10-17T05:05:59.932 02:07:23.78 05:13:15.534 -81:03:04.97 79.0658379619 -80.9663921344 
2024-10-17T05:02:50.513 02:04:13.64 05:13:16.335 -81:03:05.68 79.0664765569 -80.9664369536 
2024-10-17T05:02:18.033 02:03:40.27 05:13:16.337 -81:03:05.70 79.0665441935 -80.9665085905 
2024-10-17T05:00:13.248 02:01:36.13 05:13:16.687 -81:03:05.41 79.0656074652 -80.966301591 
2024-10-17T04:59:09.772 02:00:32.25 05:13:17.031 -81:03:05.40 79.0664757816 -80.9664560216 
2024-10-17T04:57:35.246 01:58:57.35 05:13:17.275 -81:03:05.50 79.0663595891 -80.9664344959 
2024-10-17T04:54:56.761 01:56:18.53 05:13:17.602 -81:03:04.75 79.0665644848 -80.966332467 
2024-10-17T04:53:53.747 01:55:15.39 05:13:17.922 -81:03:04.77 79.0670759403 -80.9662507152 
2024-10-17T04:52:51.646 01:54:13.27 05:13:18.025 -81:03:04.83 79.0656463576 -80.9663340775 
2024-10-17T04:52:20.164 01:53:41.52 05:13:18.154 -81:03:04.67 79.0660575713 -80.9664121251 
2024-10-17T04:48:08.483 01:49:29.13 05:13:18.983 -81:03:04.25 79.0658781243 -80.9663908764 
2024-10-17T04:44:56.372 01:46:16.49 05:13:19.583 -81:03:04.00 79.065580658 -80.9663728473 
2024-10-17T04:44:24.531 01:45:44.46 05:13:19.618 -81:03:03.75 79.0656958578 -80.9663709195 
2024-10-17T04:47:37.561 01:48:58.38 05:13:18.921 -81:03:03.99 79.0653968645 -80.9663619728 
2024-10-17T04:45:28.349 01:46:48.55 05:13:19.443 -81:03:03.84 79.0655947204 -80.9664155462 
2024-10-17T04:40:13.488 01:41:32.93 05:13:20.243 -81:03:03.26 79.0660053352 -80.9663935732 
2024-10-17T04:38:39.940 01:39:59.20 05:13:20.575 -81:03:03.09 79.0654460121 -80.9663197583 
2024-10-17T04:38:08.812 01:39:27.87 05:13:20.614 -81:03:03.05 79.0651708331 -80.9663444828 
2024-10-17T04:33:55.643 01:35:13.73 05:13:21.416 -81:03:02.79 79.0657605833 -80.966368287 
2024-10-17T04:29:43.923 01:31:01.04 05:13:22.134 -81:03:02.35 79.0654681187 -80.9663576499 
2024-10-17T04:27:38.631 01:28:55.81 05:13:22.368 -81:03:02.56 79.0659829794 -80.9663233654 
2024-10-17T04:24:29.028 01:25:45.68 05:13:22.762 -81:03:02.01 79.0657087485 -80.9662511318 
2024-10-17T04:16:03.948 01:17:19.13 05:13:24.283 -81:03:02.26 79.0666201057 -80.9663290055 
2024-10-17T04:12:22.361 01:13:37.04 05:13:24.559 -81:03:03.51 79.0662160912 -80.9663430805 
2024-10-17T04:08:42.250 01:09:56.45 05:13:24.859 -81:03:03.92 79.065910138 -80.9663943233 
2024-10-17T04:04:27.980 01:05:41.34 05:13:25.711 -81:03:04.47 79.066057952 -80.9664674342 
2024-10-17T04:06:35.942 01:07:49.83 05:13:25.202 -81:03:04.34 79.0656816332 -80.9663496722 
2024-10-17T04:02:22.949 01:03:35.93 05:13:25.944 -81:03:04.67 79.065869752 -80.9664666385 
2024-10-17T04:03:25.806 01:04:38.93 05:13:25.822 -81:03:04.83 79.0656133624 -80.9663751113 
2024-10-17T03:57:40.364 00:58:52.84 05:13:26.601 -81:03:05.52 79.0653438958 -80.9663630508 
2024-10-17T04:01:51.080 01:03:04.07 05:13:26.054 -81:03:04.86 79.0661334072 -80.9663210482 
2024-10-17T04:00:17.446 01:01:30.11 05:13:26.182 -81:03:05.19 79.0664304502 -80.9663798605 
2024-10-17T03:56:07.162 00:57:19.32 05:13:26.840 -81:03:05.77 79.0667331135 -80.9665022522 
2024-10-17T03:55:04.566 00:56:16.62 05:13:26.980 -81:03:06.09 79.0661410853 -80.9663921044 
2024-10-17T03:53:29.865 00:54:41.63 05:13:27.199 -81:03:06.75 79.0657769711 -80.9663840532 
2024-10-17T03:51:55.158 00:53:06.46 05:13:27.385 -81:03:07.78 79.0660685024 -80.9663982584 
2024-10-17T03:51:23.768 00:52:35.37 05:13:27.450 -81:03:08.00 79.0667041521 -80.9664461034 
2024-10-22T08:15:02.864 05:36:40.14 04:56:35.857 +22:03:23.49 73.8106924307 22.0048571198 
2024-10-22T08:01:53.865 05:23:29.06 04:56:36.363 +22:03:22.81 73.8106343585 22.0049852479 
2024-10-22T08:01:12.812 05:22:47.97 04:56:36.398 +22:03:22.96 73.8104478877 22.0049872156 
2024-10-22T08:28:55.076 05:50:34.80 04:56:35.320 +22:03:25.28 73.8105545206 22.0049376468 
2024-10-22T08:29:36.284 05:51:16.15 04:56:35.291 +22:03:25.68 73.8102435246 22.0047285095 
2024-10-22T08:30:18.097 05:51:57.99 04:56:35.289 +22:03:25.44 73.8099717445 22.0044704345 
2024-10-22T08:31:42.052 05:53:22.12 04:56:35.213 +22:03:25.74 73.8100976384 22.0045760652 
2024-10-22T08:35:51.303 05:57:32.19 04:56:35.061 +22:03:26.52 73.809942922 22.0044728681 
2024-10-22T08:38:38.127 06:00:19.31 04:56:35.003 +22:03:27.27 73.8101489758 22.0044438161 
2024-10-22T08:40:01.732 06:01:43.15 04:56:34.969 +22:03:27.28 73.8107865895 22.0049610583 
2024-10-22T08:43:30.284 06:05:12.26 04:56:34.880 +22:03:27.74 73.8099120368 22.0045002346 
2024-10-22T08:51:06.229 06:12:49.40 04:56:34.648 +22:03:28.70 73.8100915599 22.004406302 
2024-10-22T08:55:58.078 06:17:42.55 04:56:34.526 +22:03:29.46 73.8100536786 22.0045807087 
2024-10-22T08:58:45.075 06:20:29.62 04:56:34.420 +22:03:29.82 73.8102512062 22.004467931 
2024-10-22T04:24:18.658 01:45:18.27 04:56:50.392 +22:03:24.29 73.8100895515 22.004695257 
2024-10-22T04:25:00.037 01:45:59.77 04:56:50.295 +22:03:24.56 73.8099935953 22.0047199282 
2024-10-22T04:26:23.595 01:47:23.39 04:56:50.141 +22:03:25.64 73.8102478867 22.0048476615 
2024-10-22T04:31:15.967 01:52:16.55 04:56:49.513 +22:03:27.28 73.8099167013 22.0046445661 
